"Name","Version","PSComputerName"
"WIF Core Dependencies Windows 20.0.0","20.00.49152","STF131282"
"Microsoft Silverlight 5.1","5.18.49152","STF131282"
"NI-RPC 19.0.0f0 for 64 Bit Windows","19.00.49152","STF131282"
"Python Launcher","3.10.7917.0","STF131282"
"Realtek Audio COM Components","1.0.2","STF131282"
"ProGeneral","19.4.0","STF131282"
"NI mDNS Responder 19.0.0","19.00.49152","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 13","20.00.49152","STF131282"
"ProMonitor Training Administration Utility","7.0.0","STF131282"
"NI System State Publisher (64-bit)","20.00.49152","STF131282"
"PSI In-application Plugin","1.0.267","STF131282"
"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)","10.0.60729","STF131282"
"NI Security Update (KB 67L8LCQW)","2.10.49152","STF131282"
"ProSolution","13.0.0","STF131282"
"NI Web-Based Configuration and Monitoring 20.0","20.00.49152","STF131282"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF131282"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30139","14.29.30139","STF131282"
"Java 8 Update 161","8.0.1610.12","STF131282"
"Java 8 Update 161 (64-bit)","8.0.1610.12","STF131282"
"NI MetaSuite Installer","19.00.49156","STF131282"
"NI Help Assistant 2.2.0 (64-bit)","2.20.49152","STF131282"
"ProVerify","18.1.0","STF131282"
"Microsoft Edge","107.0.1418.35","STF131282"
"ProResource","1.0.0","STF131282"
"NI Error Reporting Interface 20.0","20.00.49152","STF131282"
"NI Package Manager Core","22.50.49189","STF131282"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30139","14.29.30139","STF131282"
"NI Logos 20.0 (64-bit)","20.00.49152","STF131282"
"NI-RPC 19.0.0f0","19.00.49152","STF131282"
"NI Security Update (KB 67L8LCQW) (64-bit)","2.10.49152","STF131282"
"Windows Firewall Configuration Provider","1.2.3412.0","STF131282"
"SQL Server Management Studio","15.0.18358.0","STF131282"
"WithSecure? Elements Agent","4.38.440.0","STF131282"
"NI SSL Support","20.00.49152","STF131282"
"SQL Server Management Studio for Analysis Services","15.0.18358.0","STF131282"
"NI Uninstaller 20.0.0","20.00.49152","STF131282"
"Rainbow (msi package installation)","1.73.1.0","STF131282"
"ProAchieve","19.4.0","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 7","20.00.49152","STF131282"
"Microsoft SQL Server 2012 Native Client ","11.4.7462.6","STF131282"
"NI Trace Engine (64-bit)","20.00.49152","STF131282"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF131282"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131282"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF131282"
"ProPortal Administration Utility","1.1.0","STF131282"
"SMART Notebook","11.4.564.0","STF131282"
"NI mDNS Responder 19.0 for Windows 64-bit","19.00.49152","STF131282"
"NI System API Windows 64-bit 20.0.0","20.00.49152","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 12","20.00.49152","STF131282"
"NI Update Service 19.0","19.00.49152","STF131282"
"Microsoft ODBC Driver 17 for SQL Server","17.5.1.1","STF131282"
"ProPortal Training Administration Utility","1.1.0","STF131282"
"NI LabVIEW 2020 FPGA Compile Worker","20.00.49152","STF131282"
"Integration Services","15.0.2000.128","STF131282"
"NI VC2012RTE x86","11.11.49152","STF131282"
"NI Authentication 2020 (64-bit)","20.00.49152","STF131282"
"NI MDF Support","20.00.49152","STF131282"
"NI Launcher","19.50.49152","STF131282"
"7-Zip 22.01 (x64 edition)","22.01.00.0","STF131282"
"NI System API Windows 32-bit 20.0.0","20.00.49152","STF131282"
"NI-Farm Client 2020","20.00.49152","STF131282"
"NI System Web Server 2020","20.00.49152","STF131282"
"ProObserve","18.1.1","STF131282"
"ProSAR","19.1.1","STF131282"
"Teams Machine-Wide Installer","1.4.0.26376","STF131282"
"ProEngage","19.1.3","STF131282"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 4","20.00.49152","STF131282"
"NI System API Web-Service 32-bit 20.0.0","20.00.49152","STF131282"
"Visual Studio 2017 Isolated Shell for SSMS","15.0.28307.421","STF131282"
"NI MSI Properties 64-bit","19.50.49152","STF131282"
"NI Microsoft Visual C++ 2015 Run-Time","14.15.49152","STF131282"
"SQL Server Management Studio for Reporting Services","15.0.18358.0","STF131282"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 6","20.00.49152","STF131282"
"NI Web Application Server 2020 (64-bit)","20.00.49152","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 2","20.00.49152","STF131282"
"NI .NET Framework 4.6.2","4.63.49152","STF131282"
"Microsoft ReportViewer 2010 SP1 Redistributable (KB2549864)","10.0.40220","STF131282"
"NI Package Manager Deployment Support 22.5","22.50.49189","STF131282"
"ConfigMgr 2012 Toolkit R2","5.00.7958.1151","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 10","20.00.49152","STF131282"
"Education Software 2013 December Update","11.4.120.0","STF131282"
"NI Curl 20.0.0 (64-bit)","20.00.49152","STF131282"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF131282"
"Microsoft SQL Server Compact 3.5 SP2 ENU","3.5.8080.0","STF131282"
"Microsoft FSLogix Apps","2.9.8111.53415","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 11","20.00.49152","STF131282"
"Google Chrome","107.0.5304.107","STF131282"
"NI Logos64 XT Support","20.00.49152","STF131282"
"NI Web Application Server 2020","20.00.49152","STF131282"
"Microsoft Silverlight","5.1.50918.0","STF131282"
"Microsoft Visual Studio Tools for Applications 2017 x64 Hosting Support","15.0.27520","STF131282"
"NI MSI Properties","19.50.49152","STF131282"
"NI EulaDepot","20.00.49152","STF131282"
"Charger Master","1.0.8","STF131282"
"NI System State Publisher","20.00.49152","STF131282"
"NI Curl 2020","20.00.49152","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 3","20.00.49152","STF131282"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 8","20.00.49152","STF131282"
"NI Logos 20.0","20.00.49152","STF131282"
"Microsoft Visual Studio Tools for Applications 2017 x86 Hosting Support","15.0.27520","STF131282"
"Configuration Manager Client","5.00.9058.1000","STF131282"
"NI Logos XT Support","20.00.49152","STF131282"
"Curriculum Surveyor Administrator","2.65.3","STF131282"
"SSMS Post Install Tasks","15.0.18358.0","STF131282"
"ProSolutionTraining","13.0.0","STF131282"
"Microsoft Policy Platform","68.1.1010.0","STF131282"
"OPN_DL","2.0.0","STF131282"
"Java Auto Updater","2.8.161.12","STF131282"
"NI Error Reporting Interface 20.0 for Windows (64-bit)","20.00.49152","STF131282"
"DameWare Mini Remote Control Service","12.2.2.12","STF131282"
"NI SSL Support (64-bit)","20.00.49152","STF131282"
"SMART Common Files","11.5.159.0","STF131282"
"LabVIEW FPGA Compilation Tool for Vivado 2019.1 - Part 5","20.00.49152","STF131282"
"NI System Web Server Base 2020 (64-bit)","20.00.49152","STF131282"
"NI Package Manager Deployment Support 22.5","22.50.49189","STF131282"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF131284"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF131284"
"OA3Tool","10.1.22000.1","STF131284"
"Oscdimg (OnecoreUAP)","10.1.22000.1","STF131284"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF131284"
"Microsoft ODBC Driver 17 for SQL Server","17.4.1.1","STF131284"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131284"
"ProMonitor Administration Utility","7.0.0","STF131284"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF131284"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF131284"
"ProMetrix","18.2.1","STF131284"
"Microsoft Help Viewer 2.3","2.3.28107","STF131284"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF131284"
"OmniVista 8770 Client 4.2","4.2.14.00","STF131284"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131284"
"Dameware Mini Remote Control x64","12.2.2.12","STF131284"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131284"
"Microsoft Update Health Tools","3.67.0.0","STF131284"
"Microsoft Endpoint Configuration Manager Console","5.2107.1059.1000","STF131284"
"Maxx Audio Installer (x64)","2.7.9434.5","STF131284"
"Kits Configuration Installer","10.1.22000.1","STF131284"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF131284"
"Realtek Audio COM Components","1.0.2","STF131284"
"ProGeneral","19.4.0","STF131284"
"ProMonitor Training Administration Utility","7.0.0","STF131284"
"PSI In-application Plugin","1.0.267","STF131284"
"Windows Setup Files (DesktopEditions)","10.1.22000.1","STF131284"
"Windows Deployment Customizations","10.1.22000.1","STF131284"
"ProSolution","13.0.0","STF131284"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF131284"
"Articulate 360","1.69.28997.0","STF131284"
"Oscdimg (DesktopEditions)","10.1.22000.1","STF131284"
"Java 8 Update 161","8.0.1610.12","STF131284"
"Java 8 Update 161 (64-bit)","8.0.1610.12","STF131284"
"SQL Server Management Studio","15.0.18206.0","STF131284"
"Google Chrome","107.0.5304.107","STF131284"
"Apple Software Update","2.6.3.1","STF131284"
"ProVerify","18.1.0","STF131284"
"ShellExtensionx64","2.23.24149.0","STF131284"
"ProResource","1.0.0","STF131284"
"OACheck","10.1.22000.1","STF131284"
"Imaging Tools Support (DesktopEditions)","10.1.22000.1","STF131284"
"Windows Firewall Configuration Provider","1.2.3412.0","STF131284"
"User State Migration Tool (ClientCore)","10.1.22000.1","STF131284"
"WithSecure? Elements Agent","4.38.440.0","STF131284"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF131284"
"Rainbow (msi package installation)","1.73.1.0","STF131284"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF131284"
"ProAchieve","19.4.0","STF131284"
"Windows PE Optional Packages (DesktopEditions)","10.1.22000.1","STF131284"
"Microsoft SQL Server 2012 Native Client ","11.4.7462.6","STF131284"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF131284"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131284"
"Windows Setup Files (ClientCore)","10.1.22000.1","STF131284"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF131284"
"Windows Setup Files (Holographic)","10.1.22000.1","STF131284"
"ProPortal Administration Utility","1.1.0","STF131284"
"SMART Notebook","11.4.564.0","STF131284"
"Imaging Tools Support (OnecoreUAP)","10.1.22000.1","STF131284"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF131284"
"DameWare Mini Remote Control Service","12.2.1.27","STF131284"
"ShellExtensionx64","5.27.25041.0","STF131284"
"Windows Deployment Tools","10.1.22000.1","STF131284"
"ProPortal Training Administration Utility","1.1.0","STF131284"
"Bonjour","3.1.0.1","STF131284"
"Windows Setup Files (ShellCommon)","10.1.22000.1","STF131284"
"Windows Deployment Image Servicing and Management Tools (OnecoreUAP)","10.1.22000.1","STF131284"
"SSMS Post Install Tasks","15.0.18206.0","STF131284"
"SQL Server Management Studio for Reporting Services","15.0.18206.0","STF131284"
"Apple Mobile Device Support","15.0.0.16","STF131284"
"SQL Server Management Studio","15.0.18206.0","STF131284"
"BCD and Boot","10.1.22000.1","STF131284"
"Windows PE wims (DesktopEditions)","10.1.22000.1","STF131284"
"7-Zip 22.00 (x64 edition)","22.00.00.0","STF131284"
"PuTTY release 0.76 (64-bit)","0.76.0.0","STF131284"
"Windows Deployment Image Servicing and Management Tools (DesktopEditions)","10.1.22000.1","STF131284"
"Windows System Image Manager on amd64","10.1.22000.1","STF131284"
"Google Update Helper","1.3.36.51","STF131284"
"User State Migration Tool (DesktopEditions)","10.1.22000.1","STF131284"
"ShellExtensionx64","3.56.26219.0","STF131284"
"OEM Test Certificates (OnecoreUAP)","10.1.22000.1","STF131284"
"ProObserve","18.1.1","STF131284"
"User State Migration Tool (OnecoreUAP)","10.1.22000.1","STF131284"
"ProSAR","19.1.1","STF131284"
"Teams Machine-Wide Installer","1.3.0.13565","STF131284"
"ProEngage","19.1.3","STF131284"
"Microsoft OLE DB Driver for SQL Server","18.2.3.0","STF131284"
"iTunes","12.12.4.1","STF131284"
"Peek 360","1.21.18851.0","STF131284"
"Windows PE Boot Files (OnecoreUAP)","10.1.22000.1","STF131284"
"Imaging And Configuration Designer (DesktopEditions)","10.1.22000.1","STF131284"
"Imaging Designer (DesktopEditions)","10.1.22000.1","STF131284"
"Windows Deployment Tools Environment","10.1.22000.1","STF131284"
"Visual Studio 2017 Isolated Shell for SSMS","15.0.28307.421","STF131284"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF131284"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF131284"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF131284"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF131284"
"Microsoft ReportViewer 2010 SP1 Redistributable (KB2549864)","10.0.40220","STF131284"
"Integration Services","15.0.1900.63","STF131284"
"ConfigMgr 2012 Toolkit R2","5.00.7958.1151","STF131284"
"Education Software 2013 December Update","11.4.120.0","STF131284"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF131284"
"Imaging Designer (OnecoreUAP)","10.1.22000.1","STF131284"
"Windows PE Scripts","10.1.22000.1","STF131284"
"Storyline 360","3.56.26219.0","STF131284"
"Studio 360","5.27.25041.0","STF131284"
"Windows Deployment Image Servicing and Management - Headers and Libraries","10.1.22000.1","STF131284"
"Microsoft Silverlight","5.1.50918.0","STF131284"
"Microsoft Visual Studio Tools for Applications 2017 x64 Hosting Support","15.0.27520","STF131284"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30038","14.29.30038","STF131284"
"OATool","10.1.22000.1","STF131284"
"SQL Server Management Studio for Analysis Services","15.0.18206.0","STF131284"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF131284"
"Toolkit Documentation","10.1.22000.1","STF131284"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF131284"
"Windows PE Boot Files (DesktopEditions)","10.1.22000.1","STF131284"
"Microsoft Visual Studio Tools for Applications 2017 x86 Hosting Support","15.0.27520","STF131284"
"Configuration Manager Client","5.00.9058.1000","STF131284"
"Active Directory Authentication Library for SQL Server","15.0.1300.359","STF131284"
"Curriculum Surveyor Administrator","2.65.3","STF131284"
"ProSolutionTraining","13.0.0","STF131284"
"Microsoft Mouse and Keyboard Center","14.41.137.0","STF131284"
"Microsoft Policy Platform","68.1.1010.0","STF131284"
"Java Auto Updater","2.8.161.12","STF131284"
"Windows Setup Files (OnecoreUAP)","10.1.22000.1","STF131284"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30038","14.29.30038","STF131284"
"Imaging And Configuration Designer (OnecoreUAP)","10.1.22000.1","STF131284"
"SMART Common Files","11.5.159.0","STF131284"
"Replay 360","2.23.24149.0","STF131284"
"Office 16 Click-to-Run Localization Component","16.0.10392.20029","STF131286"
"Office 16 Click-to-Run Licensing Component","16.0.10392.20029","STF131286"
"Microsoft FSLogix Apps","2.9.8111.53415","STF131286"
"Microsoft OLE DB Driver for SQL Server","18.3.0.0","STF131286"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131286"
"ProMonitor Administration Utility","7.0.0","STF131286"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.29.30135","14.29.30135","STF131286"
"ProMetrix","18.2.1","STF131286"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664","12.0.40664","STF131286"
"Microsoft Help Viewer 2.3","2.3.28107","STF131286"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF131286"
"Dameware Mini Remote Control x64","12.2.2.12","STF131286"
"SQL Server Management Studio","15.0.18358.0","STF131286"
"Google Chrome","107.0.5304.107","STF131286"
"Maxx Audio Installer (x64)","2.7.9434.5","STF131286"
"Realtek Audio COM Components","1.0.2","STF131286"
"ProGeneral","19.4.0","STF131286"
"ProMonitor Training Administration Utility","7.0.0","STF131286"
"PSI In-application Plugin","1.0.267","STF131286"
"ProSolution","13.0.0","STF131286"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664","12.0.40664","STF131286"
"Java 8 Update 161","8.0.1610.12","STF131286"
"Java 8 Update 161 (64-bit)","8.0.1610.12","STF131286"
"ProVerify","18.1.0","STF131286"
"Microsoft Edge","107.0.1418.35","STF131286"
"ProResource","1.0.0","STF131286"
"Windows Firewall Configuration Provider","1.2.3412.0","STF131286"
"SQL Server Management Studio","15.0.18358.0","STF131286"
"WithSecure? Elements Agent","4.38.440.0","STF131286"
"SQL Server Management Studio for Analysis Services","15.0.18358.0","STF131286"
"ProAchieve","19.4.0","STF131286"
"Microsoft SQL Server 2012 Native Client ","11.4.7462.6","STF131286"
"Microsoft Windows Desktop Runtime - 5.0.15 (x64)","40.60.31016","STF131286"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF131286"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131286"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF131286"
"ProPortal Administration Utility","1.1.0","STF131286"
"SMART Notebook","11.4.564.0","STF131286"
"Microsoft .NET Host FX Resolver - 5.0.15 (x64)","40.60.31015","STF131286"
"DameWare Mini Remote Control Service","12.2.1.27","STF131286"
"Microsoft ODBC Driver 17 for SQL Server","17.5.1.1","STF131286"
"ProPortal Training Administration Utility","1.1.0","STF131286"
"Integration Services","15.0.2000.128","STF131286"
"7-Zip 22.00 (x64 edition)","22.00.00.0","STF131286"
"Microsoft .NET Host - 5.0.15 (x64)","40.60.31015","STF131286"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.29.30135","14.29.30135","STF131286"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.29.30135","14.29.30135","STF131286"
"ProObserve","18.1.1","STF131286"
"ProSAR","19.1.1","STF131286"
"Teams Machine-Wide Installer","1.4.0.26376","STF131286"
"ProEngage","19.1.3","STF131286"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664","12.0.40664","STF131286"
"Visual Studio 2017 Isolated Shell for SSMS","15.0.28307.421","STF131286"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.29.30135","14.29.30135","STF131286"
"SQL Server Management Studio for Reporting Services","15.0.18358.0","STF131286"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF131286"
"MarcEdit 7.5","7.5.116","STF131286"
"ConfigMgr 2012 Toolkit R2","5.00.7958.1151","STF131286"
"Education Software 2013 December Update","11.4.120.0","STF131286"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664","12.0.40664","STF131286"
"Microsoft FSLogix Apps","2.9.8111.53415","STF131286"
"Microsoft Silverlight","5.1.50428.0","STF131286"
"Microsoft Visual Studio Tools for Applications 2017 x64 Hosting Support","15.0.27520","STF131286"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF131286"
"Microsoft .NET Runtime - 5.0.15 (x64)","40.60.31015","STF131286"
"Microsoft Visual Studio Tools for Applications 2017 x86 Hosting Support","15.0.27520","STF131286"
"Configuration Manager Client","5.00.9058.1000","STF131286"
"Curriculum Surveyor Administrator","2.65.3","STF131286"
"SSMS Post Install Tasks","15.0.18358.0","STF131286"
"ProSolutionTraining","13.0.0","STF131286"
"Microsoft Policy Platform","68.1.1010.0","STF131286"
"Java Auto Updater","2.8.161.12","STF131286"
"SMART Common Files","11.5.159.0","STF131286"
"Office 16 Click-to-Run Localization Component","16.0.10392.20029","STF131293"
"Office 16 Click-to-Run Licensing Component","16.0.10392.20029","STF131293"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF131293"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF131293"
"Microsoft OLE DB Driver for SQL Server","18.3.0.0","STF131293"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131293"
"ProMonitor Administration Utility","7.0.0","STF131293"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF131293"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF131293"
"ProMetrix","18.2.1","STF131293"
"Microsoft Help Viewer 2.3","2.3.28107","STF131293"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF131293"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131293"
"Dameware Mini Remote Control x64","12.2.2.12","STF131293"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131293"
"SQL Server Management Studio","15.0.18358.0","STF131293"
"Maxx Audio Installer (x64)","2.7.9434.5","STF131293"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF131293"
"Realtek Audio COM Components","1.0.2","STF131293"
"ProGeneral","19.4.0","STF131293"
"ProMonitor Training Administration Utility","7.0.0","STF131293"
"PSI In-application Plugin","1.0.267","STF131293"
"Microsoft Visual Studio 2010 Tools for Office Runtime (x64)","10.0.60729","STF131293"
"ProSolution","13.0.0","STF131293"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF131293"
"Java 8 Update 161","8.0.1610.12","STF131293"
"Java 8 Update 161 (64-bit)","8.0.1610.12","STF131293"
"Google Chrome","107.0.5304.107","STF131293"
"ProVerify","18.1.0","STF131293"
"ProResource","1.0.0","STF131293"
"Windows Firewall Configuration Provider","1.2.3412.0","STF131293"
"SQL Server Management Studio","15.0.18358.0","STF131293"
"WithSecure? Elements Agent","4.38.440.0","STF131293"
"SQL Server Management Studio for Analysis Services","15.0.18358.0","STF131293"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF131293"
"Adobe Refresh Manager","1.8.0","STF131293"
"Adobe Acrobat Reader DC","22.001.20169","STF131293"
"Rainbow (msi package installation)","1.73.1.0","STF131293"
"Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","9.0.30729.6161","STF131293"
"ProAchieve","19.4.0","STF131293"
"Microsoft SQL Server 2012 Native Client ","11.4.7462.6","STF131293"
"Duo Authentication for Windows Logon x64","4.2.0.1263","STF131293"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131293"
"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","11.0.61030","STF131293"
"ProPortal Administration Utility","1.1.0","STF131293"
"SMART Notebook","11.4.564.0","STF131293"
"Microsoft Update Health Tools","2.84.0.0","STF131293"
"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40660","12.0.40660","STF131293"
"Microsoft ODBC Driver 17 for SQL Server","17.5.1.1","STF131293"
"ProPortal Training Administration Utility","1.1.0","STF131293"
"Integration Services","15.0.2000.128","STF131293"
"7-Zip 22.00 (x64 edition)","22.00.00.0","STF131293"
"Google Update Helper","1.3.36.51","STF131293"
"Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.28.29914","14.28.29914","STF131293"
"ProObserve","18.1.1","STF131293"
"ProSAR","19.1.1","STF131293"
"Teams Machine-Wide Installer","1.4.0.26376","STF131293"
"ProEngage","19.1.3","STF131293"
"Visual Studio 2017 Isolated Shell for SSMS","15.0.28307.421","STF131293"
"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030","11.0.61030","STF131293"
"Microsoft Visual C++ 2005 Redistributable","8.0.61001","STF131293"
"Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.28.29914","14.28.29914","STF131293"
"SQL Server Management Studio for Reporting Services","15.0.18358.0","STF131293"
"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030","11.0.61030","STF131293"
"ConfigMgr 2012 Toolkit R2","5.00.7958.1151","STF131293"
"Education Software 2013 December Update","11.4.120.0","STF131293"
"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40660","12.0.40660","STF131293"
"Microsoft Silverlight","5.1.50918.0","STF131293"
"Microsoft Visual Studio Tools for Applications 2017 x64 Hosting Support","15.0.27520","STF131293"
"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030","11.0.61030","STF131293"
"SMART English (United Kingdom) Language Pack","11.4.19.0","STF131293"
"Microsoft Visual Studio Tools for Applications 2017 x86 Hosting Support","15.0.27520","STF131293"
"Configuration Manager Client","5.00.9058.1000","STF131293"
"Curriculum Surveyor Administrator","2.65.3","STF131293"
"SSMS Post Install Tasks","15.0.18358.0","STF131293"
"ProSolutionTraining","13.0.0","STF131293"
"Microsoft Policy Platform","68.1.1010.0","STF131293"
"Java Auto Updater","2.8.161.12","STF131293"
"DameWare Mini Remote Control Service","12.2.2.12","STF131293"
"SMART Common Files","11.5.159.0","STF131293"
"Office 16 Click-to-Run Localization Component","16.0.10391.20029","STF131297"
"Office 16 Click-to-Run Licensing Component","16.0.10391.20029","STF131297"
"Microsoft Visual C++ 2019 X86 Additional Runtime - 14.28.29914","14.28.29914","STF131297"
"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40660","12.0.40660","STF131297"
"Microsoft ODBC Driver 17 for SQL Server","17.4.1.1","STF131297"
"Microsoft Analysis Services OLE DB Provider","15.0.2000.20","STF131297"
"ProMonitor Administration Utility","7.0.0","STF131297"
"Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219","10.0.40219","STF131297"
"Microsoft Visual C++ 2005 Redistributable (x64)","8.0.61000","STF131297"
"ProMetrix","18.2.1","STF131297"
"Microsoft Help Viewer 2.3","2.3.28107","STF131297"
"Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219","10.0.40219","STF131297"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131297"
"Dameware Mini Remote Control x64","12.2.2.12","STF131297"
"Microsoft FSLogix Apps","2.9.7205.27375","STF131297"
"Maxx Audio Installer (x64)","2.7.9434.5","STF131297"
"Microsoft Visual C++ 2019 X64 Additional Runtime - 14.28.29914","14.28.29914","STF131297"
"Realtek Audio COM Components","1.0.2","STF131297"
"ProGeneral","19.4.0","STF131297"
"ProMonitor Training Administration Utility","7.0.0","STF131297"
"PSI In-application Plugin","1.0.267","STF131297"
"ProSolution","13.0.0","STF131297"
"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40660","12.0.40660","STF131297"
"Java 8 Update 161","8.0.1610.12","STF131297"
"Java 8 Update 161 (64-bit)","8.0.1610.12","STF131297"
"SQL Server Management Studio","15.0.18206.0","STF131297"
"Google Chrome","107.0.5304.107","STF131297"
"ProVerify","18.1.0","STF131297"
"ProResource","1.0.0","STF131297"
"Windows Firewall Configuration Provider","1.2.3412.0","STF131297"
"WithSecure? Elements Agent","4.38.440.0","STF131297"
"Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","9.0.30729.6161","STF131297"
"Rainbow (msi package installation)","1.73.1.0","STF131297"
